IDPERSON,SEXO,INDINOM,ANONAC,ANOMUE,EDAD,EDADREC,IDNIVEDU,CONDALFA,ESTACIV,RELIGION,IDIOMA,OCUPACI0,ORGANIZA,OCUPACIO,SITUACIO,AGENTE,AGENTERC,UBIGEONA,DEPNAC,DEPNA0,UBIGEO,DEPHEC,DEPHE0,PROVHEC,DISTHEC,AREA,REGION,PERIODO,TESTIMON,CEDAP,CVR,COMISEDH,CNDDHH,CICR,DEFPUEB,DP_ONG
0000026377,2,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,1602010000,16,90,1602,160201,1,2,4,2,0,1,0,1,0,0,0
0000026378,2,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,4,1,0,1,0,0,0,0,0
0000026379,2,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,7,4,,,#NULL!,1602010000,16,90,1602,160201,1,2,4,1,0,1,0,0,0,0,0
0000026380,2,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,7,4,,,#NULL!,1602010000,16,90,1602,160201,1,2,4,2,0,1,0,0,0,0,0
0000026382,1,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,4,1,0,1,0,0,0,0,0
0000026383,2,1,1923,1993,70,8,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,4,,,#NULL!,1602110000,16,90,1602,160211,0,2,5,1,0,1,0,0,0,0,0
0000026384,2,1,1975,1993,18,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,4,,,#NULL!,1602110000,16,90,1602,160211,0,2,5,1,0,1,0,0,0,0,0
0000026385,2,1,#NULL!,1993,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,4,,,#NULL!,1602110000,16,90,1602,160211,0,2,5,1,0,1,0,0,0,0,0
0000026386,2,1,#NULL!,1994,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,4,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,5,1,0,1,0,0,0,0,0
0000026389,2,1,#NULL!,1991,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,1602010000,16,90,1602,160201,1,2,4,2,0,1,0,1,0,0,0
0000026392,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,4,1,0,1,0,0,0,0,0
0000026393,2,2,#NULL!,1994,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,3,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026422,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,10,1,3,2,,,#NULL!,2108060000,21,8,2108,210806,0,5,4,1,0,1,0,0,0,0,0
0000026423,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,10,1,3,2,,,#NULL!,2108060000,21,8,2108,210806,0,5,4,1,0,1,0,0,0,0,0
0000026424,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,10,1,3,2,,,#NULL!,2108060000,21,8,2108,210806,0,5,4,1,0,1,0,0,0,0,0
0000026425,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026426,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026427,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,0,1,0,0,0,0,0
0000026428,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,0,1,0,0,0,0,0
0000026429,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026430,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,0,1,0,0,0,0,0
0000026431,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026432,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,0,1,0,0,0,0,0
0000026433,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,1,1,0,0,0,0,0
0000026434,1,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026439,2,1,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,2,1,0,1,0,0,0,0,0
0000026441,1,1,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,2,1,1,1,0,1,0,1,0
0000026442,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,10,1,1,1,,,#NULL!,2108060000,21,8,2108,210806,0,5,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026444,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,10,#NULL!,10,1,1,1,,,#NULL!,2108060000,21,8,2108,210806,0,5,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026445,1,1,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,2,1,1,1,0,1,0,1,0
0000026446,1,2,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026447,1,1,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050051,05,1,0505,050505,0,1,2,1,0,1,0,0,0,0,0
0000026448,1,1,#NULL!,1987,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026449,1,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026450,2,1,1980,1987,7,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026451,1,1,1978,1987,9,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026452,2,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026453,1,1,1973,1987,14,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026454,2,1,1985,1987,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026455,1,1,1925,1987,62,7,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026456,1,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026458,2,1,1978,1987,9,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026460,1,1,1963,1987,24,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,0,0
0000026461,1,1,1960,1987,27,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026462,1,1,1929,1987,58,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026463,1,1,1963,1987,24,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026464,1,1,1963,1987,24,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026465,1,1,1969,1987,18,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026466,2,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026467,1,1,1969,1987,18,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026468,1,1,1975,1987,12,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026469,2,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026470,1,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026471,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026472,2,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026473,2,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026474,1,1,1986,1987,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026475,2,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026477,1,2,1973,1987,14,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026478,1,1,1942,1987,45,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026479,1,1,1951,1987,36,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026480,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026481,1,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026482,2,1,1983,1987,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026483,1,1,1928,1987,59,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026484,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026485,2,1,1977,1987,10,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026486,2,1,1985,1987,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026487,1,1,1942,1987,45,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026488,2,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026489,1,1,1975,1987,12,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026490,1,1,1966,1987,21,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026491,2,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026492,2,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026493,1,1,1973,1987,14,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026494,1,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,0,0,1,0
0000026495,1,1,1986,1987,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026496,2,1,#NULL!,1987,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026678,2,1,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0901020017,09,3,0901,090102,0,3,4,1,0,1,0,0,0,0,0
0000026692,2,1,1935,1985,50,6,#NULL!,#NULL!,2,1,2,1,#NULL!,1,2,3,2,0901020035,09,3,0901020035,09,3,0901,090102,0,3,2,1,0,1,0,0,0,0,0
0000026693,1,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,0,0,1,0
0000026695,1,1,1975,1987,12,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026697,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026699,2,1,1987,1987,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026703,1,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026706,1,1,1959,1987,28,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026708,1,1,1986,1987,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026709,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026711,2,1,1983,1987,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026712,2,1,1961,1987,26,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026713,1,1,1953,1987,34,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026724,2,1,1935,1987,52,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026726,1,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026728,1,1,1979,1987,8,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,1,1,0,1,0,1,0
0000026729,1,1,1983,1987,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026731,2,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026732,1,1,1949,1987,38,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026734,1,2,1967,1987,20,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000026735,2,1,1962,1987,25,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026737,1,1,1962,1987,25,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026739,1,1,1948,1987,39,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026740,2,1,1937,1987,50,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026741,1,1,1983,1987,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026743,1,1,1983,1987,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026745,1,1,1981,1987,6,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026746,1,1,1977,1987,10,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,0,0,1,0
0000026747,1,1,1984,1987,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026748,2,1,1982,1987,5,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0505050000,05,1,0505,050505,0,1,3,1,0,1,0,1,0,1,0
0000026807,2,1,1948,1994,46,5,3,2,2,2,1,1,#NULL!,1,1,3,2,2003040067,20,90,2003040067,20,90,2003,200304,0,#NULL!,5,2,0,1,0,0,0,0,0
0000026813,2,1,1948,1992,44,5,3,2,2,1,1,2,#NULL!,2,1,3,2,2003040105,20,90,2003040105,20,90,2003,200304,0,#NULL!,4,2,0,1,0,0,0,0,0
0000026816,2,1,1967,1989,22,3,4,2,1,1,2,#NULL!,3,8,2,3,2,1202060025,12,9,1202060000,12,9,1202,120206,0,3,4,2,0,1,0,0,0,0,0
0000026820,2,1,1960,1992,32,4,#NULL!,#NULL!,2,1,1,1,#NULL!,1,1,1,1,,,#NULL!,1206070041,12,9,1206,120607,0,3,4,1,0,1,0,0,0,0,0
0000026828,2,1,1966,1992,26,3,4,2,2,1,1,2,#NULL!,2,1,1,1,1202110001,12,9,1202110001,12,9,1202,120211,1,3,4,1,0,1,0,0,0,0,0
